> 50 contour -Z50
-135.016666667	55.4784451107	50
-135.023688746	55.4833333333	50
-135.040066562	55.5166666667	50
-135.039383153	55.55	50
-135.040785927	55.5833333333	50
-135.05	55.6074680845	50
-135.052633929	55.6166666667	50
-135.068556412	55.65	50
-135.083333333	55.6771320686	50
-135.086273595	55.6833333333	50
-135.099007906	55.7166666667	50
-135.116666667	55.7481917478	50
-135.117571568	55.75	50
-135.145299256	55.7833333333	50
-135.15	55.7875821769	50
-135.178856506	55.8166666667	50
-135.183333333	55.8214893778	50
-135.210837259	55.85	50
-135.216666667	55.8596782466	50
-135.23287966	55.8833333333	50
-135.233430125	55.9166666667	50
-135.216666667	55.9421265384	50
-135.21038935	55.95	50
-135.183333333	55.9702322265	50
-135.151127178	55.9833333333	50
-135.15	55.9837211926	50
-135.116666667	55.9872167433	50
-135.083333333	55.9861483085	50
-135.05	55.9862118403	50
-135.016666667	55.993366767	50
> 50 contour -Z50
-135.016666667	56.4150784016	50
-135.039865469	56.3833333333	50
-135.047373294	56.35	50
-135.05	56.3307964563	50
-135.051646666	56.3166666667	50
-135.065086281	56.2833333333	50
-135.083333333	56.2517284652	50
-135.085298191	56.25	50
-135.116666667	56.2297821263	50
-135.15	56.2387976458	50
-135.175142574	56.25	50
-135.183333333	56.2528045217	50
-135.216666667	56.2664221247	50
-135.25	56.2769400706	50
-135.277309761	56.2833333333	50
-135.283333333	56.2852434297	50
-135.316666667	56.2939422746	50
-135.35	56.3034791281	50
-135.383333333	56.3156163357	50
-135.38571966	56.3166666667	50
-135.416666667	56.3337165674	50
-135.443754665	56.35	50
-135.45	56.3526789506	50
-135.483333333	56.3690193832	50
-135.504948771	56.3833333333	50
-135.516666667	56.3893093626	50
-135.55	56.4096227477	50
-135.559304257	56.4166666667	50
-135.583333333	56.4340418915	50
-135.60372016	56.45	50
-135.616666667	56.4598197858	50
-135.649120039	56.4833333333	50
-135.65	56.4839954376	50
-135.683333333	56.5103573754	50
-135.690856587	56.5166666667	50
-135.716666667	56.5477608504	50
-135.718378883	56.55	50
-135.73366189	56.5833333333	50
-135.744125666	56.6166666667	50
-135.745350436	56.65	50
-135.724052827	56.6833333333	50
-135.716666667	56.6882122631	50
-135.683333333	56.7066360931	50
-135.661069215	56.7166666667	50
-135.65	56.7228666365	50
-135.616666667	56.7405389249	50
-135.590823452	56.75	50
-135.583333333	56.7582541804	50
-135.55	56.7513469023	50
-135.548773519	56.75	50
-135.516666667	56.7318620066	50
-135.501058656	56.7166666667	50
-135.483333333	56.7009266833	50
-135.466602296	56.6833333333	50
-135.45	56.6709945897	50
-135.416666667	56.6511194137	50
-135.414077631	56.65	50
-135.383333333	56.6407123307	50
-135.35	56.6353097379	50
-135.316666667	56.6346328119	50
-135.283333333	56.636786888	50
-135.25	56.6404065986	50
-135.216666667	56.6431960324	50
-135.183333333	56.6411847452	50
-135.15	56.627872326	50
-135.136826471	56.6166666667	50
-135.125547574	56.5833333333	50
-135.128620561	56.55	50
-135.126113627	56.5166666667	50
-135.116666667	56.5069097062	50
-135.083333333	56.4871051945	50
-135.073240451	56.4833333333	50
-135.05	56.4750639041	50
-135.016666667	56.4579057232	50
> 50 contour -Z50
-136.509468359	57.9833333333	50
-136.496731476	57.95	50
-136.50960853	57.9166666667	50
-136.516666667	57.9060177674	50
-136.544021235	57.8833333333	50
-136.55	57.8771282519	50
-136.583333333	57.8744758348	50
-136.602744438	57.8833333333	50
-136.616666667	57.8882655005	50
-136.643463989	57.9166666667	50
-136.65	57.9292130192	50
-136.655665834	57.95	50
-136.65	57.9633145591	50
-136.631073439	57.9833333333	50
> 50 contour -Z50
-137.504068587	57.9833333333	50
-137.49468359	57.95	50
-137.516666667	57.9411662052	50
-137.55	57.9298145572	50
-137.583333333	57.9221567988	50
-137.616666667	57.9176911016	50
-137.65	57.9181586285	50
-137.683333333	57.9222056826	50
-137.716666667	57.9288850466	50
-137.75	57.9358768771	50
-137.783333333	57.9413371801	50
-137.816666667	57.9451384902	50
-137.85	57.9477507172	50
-137.883333333	57.9498070375	50
-137.886351589	57.95	50
-137.916666667	57.9525269389	50
-137.95	57.9557897965	50
-137.983333333	57.9601218561	50
-138.016666667	57.9655393283	50
-138.05	57.9713302662	50
-138.083333333	57.9763901855	50
-138.116666667	57.980550122	50
-138.146938749	57.9833333333	50
> 50 contour -Z50
-148.105161126	57.9833333333	50
-148.116666667	57.9697143565	50
-148.130931423	57.95	50
-148.15	57.9380692691	50
-148.182550292	57.9166666667	50
-148.183333333	57.9163191648	50
-148.216666667	57.9017598907	50
-148.25	57.8902383645	50
-148.276563796	57.8833333333	50
-148.283333333	57.8819460087	50
-148.316666667	57.8775642872	50
-148.35	57.8749313404	50
-148.383333333	57.8729551762	50
-148.416666667	57.8710659663	50
-148.45	57.8688001662	50
-148.483333333	57.8647189577	50
-148.516666667	57.8587879558	50
-148.55	57.8509353042	50
-148.55349402	57.85	50
-148.583333333	57.8409349461	50
-148.616666667	57.8324467162	50
-148.65	57.8261849602	50
-148.683333333	57.822201556	50
-148.716666667	57.8199775676	50
-148.748293069	57.8166666667	50
-148.75	57.8164946408	50
-148.783333333	57.8117115363	50
-148.816666667	57.8060716281	50
-148.85	57.7984375676	50
-148.883333333	57.788683631	50
-148.899642114	57.7833333333	50
-148.916666667	57.7788952226	50
-148.95	57.7710520774	50
-148.983333333	57.7654105345	50
> 50 contour -Z50
-148.983333333	54.233241727	50
-148.970540698	54.2166666667	50
-148.966958575	54.1833333333	50
-148.980442298	54.15	50
-148.983333333	54.1453192453	50
